,date,capacity,turnover,open,high,low,close,change,transaction
1415,2018-10-08,297534,14873049,50.0,50.1,49.9,50.0,-0.1,231
1416,2018-10-09,171343,8573843,50.0,50.1,49.9,50.1,0.1,175
1417,2018-10-11,1258174,60273151,49.5,49.5,47.0,47.65,-2.45,969
1418,2018-10-12,836053,38957214,45.65,48.0,45.45,48.0,0.35,653
1419,2018-10-15,337449,16152437,48.0,48.45,47.6,47.8,-0.2,301
1420,2018-10-16,293407,14082512,47.6,48.3,47.6,47.9,0.1,252
1421,2018-10-17,277277,13342419,48.2,48.35,47.8,48.0,0.1,243
1422,2018-10-18,185307,8841336,48.0,48.0,47.5,47.7,-0.3,181
1423,2018-10-19,785876,36987217,47.5,47.5,46.4,47.5,-0.2,484
1424,2018-10-22,235426,11084243,47.5,47.5,47.0,47.0,-0.5,206
1425,2018-10-23,474879,21940510,47.0,47.0,45.9,45.9,-1.1,434
1426,2018-10-24,522175,23558976,45.1,45.8,44.6,45.8,-0.1,436
1427,2018-10-25,769284,33986944,44.5,45.0,43.8,43.9,-1.9,618
1428,2018-10-26,2323616,95671556,44.0,44.4,40.0,40.8,-3.1,1777
1429,2018-10-29,1385027,55655270,40.8,41.1,39.55,39.8,-1.0,1122
1430,2018-10-30,2733231,106325005,39.85,39.85,37.95,39.85,0.05,1710
1431,2018-10-31,822884,34024078,40.2,42.0,40.2,41.9,2.05,654
1432,2018-11-01,567224,23668098,42.0,42.05,41.1,42.0,0.1,424
1433,2018-11-02,605962,25570826,42.55,42.55,41.7,42.5,0.5,359
1434,2018-11-05,427893,18313294,42.5,43.4,42.3,43.4,0.9,320
1435,2018-11-06,576047,25350068,43.8,44.7,43.45,43.8,0.4,474
1436,2018-11-07,433884,19081557,43.95,44.2,43.6,44.2,0.4,330
1437,2018-11-08,470672,21019054,44.5,44.85,44.35,44.8,0.6,389
1438,2018-11-09,608610,26706657,44.8,44.9,43.4,43.7,-1.1,463
1439,2018-11-12,209911,9182770,43.5,43.95,43.4,43.85,0.15,177
1440,2018-11-13,449611,19770689,43.5,44.5,43.25,44.5,0.65,312
1441,2018-11-14,330221,14629747,44.55,44.9,44.0,44.55,0.05,253
1442,2018-11-15,129188,5699710,44.4,44.4,43.9,44.2,-0.35,151
1443,2018-11-16,261022,11553928,44.5,44.65,44.0,44.4,0.2,237
1444,2018-11-19,513664,23043005,44.5,45.15,44.5,45.15,0.75,385
1445,2018-11-20,264189,11825433,45.15,45.15,44.5,44.5,-0.65,226
1446,2018-11-21,450836,20150848,44.4,45.2,43.85,45.0,0.5,360
1447,2018-11-22,292542,13064919,45.0,45.2,44.3,44.3,-0.7,233
1448,2018-11-23,219501,9720638,44.7,44.7,44.1,44.3,0.0,172
1449,2018-11-26,239687,10758945,44.6,45.15,44.5,44.75,0.45,212
1450,2018-11-27,185257,8313815,45.15,45.15,44.7,44.9,0.15,175
1451,2018-11-28,429738,19384804,45.1,45.2,45.0,45.1,0.2,363
1452,2018-11-29,279977,12639657,45.4,45.4,45.0,45.0,-0.1,239
1453,2018-11-30,302353,13640565,45.2,45.35,44.85,44.85,-0.15,258
1454,2018-12-03,762413,35056284,45.0,46.85,44.9,46.6,1.75,573
1455,2018-12-04,400861,18599557,46.9,46.9,46.1,46.25,-0.35,351
1456,2018-12-05,368742,16791863,45.8,45.9,44.75,45.85,-0.4,273
1457,2018-12-06,591215,26512292,45.85,45.85,44.5,44.7,-1.15,497
1458,2018-12-07,307668,13942903,44.7,45.75,44.65,45.7,1.0,257
1459,2018-12-10,168632,7609977,45.5,45.5,44.95,45.05,-0.65,155
1460,2018-12-11,154806,6971848,45.05,45.25,44.9,44.9,-0.15,127
1461,2018-12-12,647972,29990932,44.95,46.8,44.95,46.5,1.6,543
1462,2018-12-13,1751290,84505872,46.75,49.15,46.75,48.8,2.3,1326
1463,2018-12-14,4890470,251248336,49.35,52.3,49.35,51.5,2.7,3505
1464,2018-12-17,6588953,360453383,53.2,55.5,53.2,55.0,3.5,4546
1465,2018-12-18,8705184,476067152,55.3,56.4,52.5,52.8,-2.2,5793
1466,2018-12-19,3280869,170843041,53.7,53.7,50.8,51.4,-1.4,2334
1467,2018-12-20,1656279,84271263,50.6,51.5,50.2,51.5,0.1,1162
1468,2018-12-21,2161950,112653156,51.7,52.9,51.1,52.5,1.0,1499
1469,2018-12-22,6439513,353258704,52.7,56.2,52.7,54.8,2.3,4288
1470,2018-12-24,5219255,290791525,55.3,56.5,54.8,55.0,0.2,3369
1471,2018-12-25,3464967,191364471,55.0,56.2,54.0,55.2,0.2,2243
1472,2018-12-26,2690985,149740369,55.8,56.5,55.0,55.0,-0.2,1651
1473,2018-12-27,2053164,112032830,55.7,56.0,53.7,54.3,-0.7,1386
1474,2018-12-28,1787238,95500181,54.8,54.8,52.8,53.2,-1.1,1264
1475,2019-01-02,1365654,74052940,54.0,54.7,53.8,54.4,1.2,982
1476,2019-01-03,5173563,289097723,55.5,56.9,55.0,55.1,0.7,3461
1477,2019-01-04,10452195,589471551,56.2,57.9,55.2,55.5,0.4,6354
1478,2019-01-07,2810294,156218031,56.0,56.3,55.0,55.5,0.0,1877
1479,2019-01-08,2149227,116722865,55.6,55.8,54.0,54.1,-1.4,1538
1480,2019-01-09,1350875,73367031,54.6,54.8,54.0,54.8,0.7,912
1481,2019-01-10,2140735,118807925,56.0,56.3,54.8,54.8,0.0,1514
1482,2019-01-11,1692651,91395672,54.6,55.3,53.4,54.1,-0.7,1154
1483,2019-01-14,914861,48828767,54.1,54.1,53.1,53.2,-0.9,712
1484,2019-01-15,781057,42095178,53.4,54.4,53.4,53.8,0.6,599
1485,2019-01-16,667510,35825875,53.9,54.1,53.4,53.5,-0.3,475
1486,2019-01-17,507640,27193929,53.5,54.0,53.3,53.5,0.0,393
1487,2019-01-18,505377,27210609,53.8,54.0,53.6,53.8,0.3,340
1488,2019-01-21,601901,32506564,54.2,54.4,53.8,53.8,0.0,411
1489,2019-01-22,602571,32116986,53.5,53.6,53.1,53.4,-0.4,374
1490,2019-01-23,382427,20404079,53.1,53.6,53.1,53.6,0.2,314
1491,2019-01-24,372201,19876747,53.6,53.7,53.2,53.4,-0.2,294
1492,2019-01-25,560143,30107871,53.4,54.2,53.4,53.6,0.2,432
1493,2019-01-28,1462955,79510532,54.0,54.9,53.6,54.5,0.9,930
1494,2019-01-29,781859,42437709,54.6,54.6,54.0,54.3,-0.2,550
